0_60_time,year,manufacturer,model
5.0,2021,HONDA,HONDA CIVIC TYPE R LIMITED EDITION
7.4,2022,HONDA,HONDA CIVIC TOURING SEDAN
9.2,2008,HONDA,HONDA CLARITY FCX
7.9,2017,HONDA,HONDA CLARITY FCV
7.6,2018,HONDA,HONDA CLARITY PLUG-IN HYBRID
9.4,1997,HONDA,HONDA CR-V 4WD (MANUAL)
11.3,1997,HONDA,HONDA CR-V 4WD
8.6,1999,HONDA,HONDA CR-V EX 4WD
10.3,2001,HONDA,HONDA CR-V SE 4WD
8.2,2002,HONDA,HONDA CR-V EX 4WD (MANUAL)
8.9,2002,HONDA,HONDA CR-V EX 4WD
10.0,2004,HONDA,HONDA CR-V EX
9.4,2007,HONDA,HONDA CR-V EX-L 4WD
9.2,2008,HONDA,HONDA CR-V EX
9.2,2008,HONDA,HONDA CR-V EX 4WD
9.4,2009,HONDA,HONDA CR-V 2.2 I-CDTI DIESEL EX 4WD
8.9,2010,HONDA,HONDA CR-V EX-L 4WD
8.5,2012,HONDA,HONDA CR-V EX-L AWD
9.4,2013,HONDA,HONDA CR-V 1.6 I-DTEC
8.5,2013,HONDA,HONDA CR-V EX-L
9.4,2013,HONDA,HONDA CR-V 2.2 I-DTEC DIESEL EX AWD
8.3,2015,HONDA,HONDA CR-V TOURING AWD
8.7,2015,HONDA,HONDA CR-V LX AWD
7.5,2015,HONDA,HONDA CR-V EX
7.5,2017,HONDA,HONDA CR-V TOURING AWD
7.3,2019,HONDA,HONDA CR-V TOURING AWD
7.7,2019,HONDA,HONDA CR-V LX
7.6,2019,HONDA,HONDA CR-V EX-L AWD
7.5,2020,HONDA,HONDA CR-V TOURING HYBRID
7.8,2021,HONDA,HONDA CR-V TOURING AWD
8.4,2011,HONDA,HONDA CR-Z
9.9,2011,HONDA,HONDA CR-Z (CVT)
6.5,2012,HONDA,HONDA CR-Z MUGEN
10.0,1984,HONDA,HONDA CRX
9.0,1985,HONDA,HONDA CRX SI
8.9,1986,HONDA,HONDA CRX SI
5.7,1986,HONDA,JACKSON RACING CRX TURBO
9.1,1991,HONDA,HONDA CRX SI
8.4,1993,HONDA,HONDA DEL SOL SI
6.9,1994,HONDA,HONDA DEL SOL VTEC
8.2,2003,HONDA,HONDA ELEMENT EX
9.5,2006,HONDA,HONDA ELEMENT EX-P
9.2,2010,HONDA,HONDA ELEMENT SC
16.6,1998,HONDA,HONDA EV PLUS (ELECTRIC CAR)
8.6,2007,HONDA,HKS FIT SPORT TURBO
10.7,2007,HONDA,HONDA FIT SPORT
8.8,2007,HONDA,HONDA FIT SPORT (MANUAL)
