0_60_time,year,manufacturer,model
8.1,2003,TOYOTA,TOYOTA HIGHLANDER LIMITED AWD
6.8,2006,TOYOTA,TOYOTA HIGHLANDER HYBRID LIMITED
8.0,2007,TOYOTA,TOYOTA HIGHLANDER LIMITED AWD
7.0,2008,TOYOTA,TOYOTA HIGHLANDER (3.5L)
7.0,2008,TOYOTA,TOYOTA HIGHLANDER LIMITED
7.1,2011,TOYOTA,TOYOTA HIGHLANDER LIMITED AWD
7.3,2011,TOYOTA,TOYOTA HIGHLANDER HYBRID LIMITED
7.1,2012,TOYOTA,TOYOTA HIGHLANDER SE V6 AWD
7.5,2014,TOYOTA,TOYOTA HIGHLANDER HYBRID LIMITED
7.1,2014,TOYOTA,TOYOTA HIGHLANDER XLE AWD
7.3,2014,TOYOTA,TOYOTA HIGHLANDER LIMITED AWD
7.1,2014,TOYOTA,TOYOTA HIGHLANDER LE PLUS
7.1,2015,TOYOTA,TOYOTA HIGHLANDER V6 AWD
7.0,2017,TOYOTA,TOYOTA HIGHLANDER HYBRID LIMITED
7.4,2017,TOYOTA,TOYOTA HIGHLANDER SE AWD
7.0,2017,TOYOTA,TOYOTA HIGHLANDER XLE AWD
7.2,2019,TOYOTA,TOYOTA HIGHLANDER LIMITED PLATINUM AWD
7.2,2020,TOYOTA,TOYOTA HIGHLANDER XLE AWD
6.7,2020,TOYOTA,TOYOTA HIGHLANDER PLATINUM AWD
6.8,2021,TOYOTA,TOYOTA HIGHLANDER XSE AWD
6.8,2021,TOYOTA,TOYOTA HIGHLANDER XLE AWD
11.5,2007,TOYOTA,TOYOTA HILUX D-4D 170 4X4
12.8,2016,TOYOTA,TOYOTA HILUX INVINCIBLE 4X4
12.3,2020,TOYOTA,TOYOTA HILUX INVINCIBLE X 4X4
13.6,2009,TOYOTA,TOYOTA IQ 1.0
14.0,1975,TOYOTA,TOYOTA FJ55 LAND CRUISER 2DR HARDTOP
8.5,1981,TOYOTA,TOYOTA FJ43 LAND CRUISER SIGNATURE 2DR SOFT TOP
14.2,1989,TOYOTA,TOYOTA LAND CRUISER
14.1,1991,TOYOTA,TOYOTA LAND CRUISER
11.9,1993,TOYOTA,TOYOTA LAND CRUISER
8.6,1998,TOYOTA,TOYOTA LAND CRUISER
8.4,2004,TOYOTA,TOYOTA LAND CRUISER
8.0,2006,TOYOTA,TOYOTA LAND CRUISER
11.1,2006,TOYOTA,TOYOTA LAND CRUISER PRADO 3.0 D-4D
6.5,2008,TOYOTA,TOYOTA LAND CRUISER
11.3,2011,TOYOTA,TOYOTA LAND CRUISER LC5 DIESEL
10.6,2015,TOYOTA,TOYOTA LAND CRUISER ICON 3.0 D-4D
6.7,2016,TOYOTA,TOYOTA LAND CRUISER
6.7,2018,TOYOTA,TOYOTA LAND CRUISER
7.0,2020,TOYOTA,TOYOTA LAND CRUISER HERITAGE EDITION
13.6,1973,TOYOTA,TOYOTA MARK II II SEDAN
13.9,1976,TOYOTA,TOYOTA MARK II II WAGON
9.1,2003,TOYOTA,TOYOTA MATRIX XR AWD
7.5,2003,TOYOTA,TOYOTA MATRIX XRS
7.5,2004,TOYOTA,TOYOTA MATRIX XRS
8.0,2005,TOYOTA,TOYOTA MATRIX XRS
7.6,2009,TOYOTA,TOYOTA MATRIX XRS (2.4L)
9.9,2009,TOYOTA,TOYOTA MATRIX (1.8L)
8.9,2011,TOYOTA,TOYOTA MATRIX S AWD
9.9,2012,TOYOTA,TOYOTA MATRIX (1.8L)
14.8,1999,TOYOTA,TOYOTA MEGA CRUISER 4X4
8.7,2016,TOYOTA,TOYOTA MIRAI
7.4,2021,TOYOTA,TOYOTA MIRAI XLE
8.4,1984,TOYOTA,TOYOTA MR2
8.4,1985,TOYOTA,TOYOTA MR2
8.2,1986,TOYOTA,TOYOTA MR2
6.5,1988,TOYOTA,TOYOTA MR2 SUPERCHARGED
6.6,1989,TOYOTA,TOYOTA MR2 SUPERCHARGED
6.1,1990,TOYOTA,TOYOTA MR2 TURBO
8.4,1991,TOYOTA,TOYOTA MR2
6.3,1992,TOYOTA,TOYOTA MR2 TURBO
4.9,1994,TOYOTA,TOYOTA MR2 TOM'S T020
6.2,1995,TOYOTA,TOYOTA MR2 TURBO
6.8,2000,TOYOTA,TOYOTA MR2 SPYDER
6.8,2001,TOYOTA,TOYOTA MR2 SPYDER
8.2,2002,TOYOTA,TOYOTA MR2 SPYDER (AUTO)
