0_60_time,year,manufacturer,model
7.5,2011,FORD,FORD F-150 XLT SUPERCREW 4X2
6.6,2011,FORD,FORD F-150 SVT RAPTOR SUPERCREW 6.2L
6.8,2011,FORD,FORD F-150 XLT SUPERCREW 4X4
6.1,2011,FORD,FORD F-150 LARIAT SUPERCREW ECOBOOST 4X4
6.3,2011,FORD,FORD F-150 HARLEY DAVIDSON SUPERCREW
6.4,2013,FORD,FORD F-150 SUPERCREW 3.5L ECOBOOST 4X4
6.6,2013,FORD,FORD F-150 SVT RAPTOR SUPERCAB
6.0,2014,FORD,FORD F-150 TREMOR FX2
6.4,2014,FORD,FORD F-150 TREMOR FX4 4X4
5.8,2015,FORD,FORD F-150 SUPERCREW 3.5L ECOBOOST 4X4
6.1,2015,FORD,FORD F-150 SUPERCAB 2.7L ECOBOOST 4X4
6.3,2016,FORD,FORD F-150 SUPERCREW 5.0L 4X4
5.8,2016,FORD,FORD F-150 CREW CAB 3.5L ECOBOOST 4X4
5.2,2017,FORD,FORD F-150 RAPTOR SUPERCREW
5.1,2017,FORD,FORD F-150 RAPTOR SUPERCAB
5.9,2017,FORD,FORD F-150 SUPERCREW 3.5L ECOBOOST 4X4
5.9,2018,FORD,FORD F-150 SUPERCREW 2.7L ECOBOOST
7.6,2018,FORD,FORD F-150 XL SUPERCAB 3.3L
5.7,2018,FORD,FORD F-150 SUPERCREW 5.0L 4X4
5.2,2019,FORD,FORD F-150 LIMITED SUPERCREW 4X4
6.3,2020,FORD,MIL-SPEC AUTO FORD F-150 XLT SUPERCREW (BAJA PACK)
5.2,2020,FORD,FORD F-150 RAPTOR SUPERCREW
5.3,2021,FORD,FORD F-150 TREMOR SUPERCREW 4X4
5.3,2021,FORD,FORD F-150 LARIAT POWERBOOST SUPERCREW 4X4
6.2,2021,FORD,FORD F-150 KING RANCH SUPERCREW 4X4
5.9,2022,FORD,FORD F-150 RAPTOR SUPERCREW (37 PERFORMANCE PACK)
7.9,1999,FORD,FORD F-250 SUPER DUTY CREW CAB
9.7,2003,FORD,FORD F-250 SUPER DUTY KING RANCH CREW CAB 4X4
8.5,2004,FORD,FORD F-250 SUPER DUTY HARLEY-DAVIDSON CREW CAB 4X4
10.0,2005,FORD,FORD F-250 SUPER DUTY CREW CAB DIESEL 4X4
8.7,2008,FORD,FORD F-250 SUPER DUTY KING RANCH CREW CAB DIESEL 4X4
7.8,2012,FORD,FORD F-250 SUPER DUTY KING RANCH CREW CAB 4X4
7.5,2017,FORD,FORD F-250 SUPER DUTY CREW CAB 6.2L 4X4
6.9,2017,FORD,FORD F-250 SUPER DUTY PLATINUM CREW CAB DIESEL 4X4
6.7,2017,FORD,FORD F-250 SUPER DUTY XL SUPERCAB 6.2L 4X4
7.2,2020,FORD,FORD F-250 SUPER DUTY PLATINUM TREMOR CREW CAB DIESEL 4X4
10.0,1999,FORD,FORD F-350 SUPER DUTY CREW CAB DUALLY 4X4
9.4,2005,FORD,FORD F-350 SUPER DUTY HARLEY-DAVIDSON CREW CAB 4X4
8.9,2011,FORD,FORD F-350 SUPER DUTY KING RANCH CREW CAB DUALLY DIESEL 4X4
8.5,2011,FORD,FORD F-350 SUPER DUTY CREW CAB 6.2L 4X4
7.8,2015,FORD,FORD F-350 SUPER DUTY KING RANCH CREW CAB DUALLY DIESEL 4X4
7.4,2017,FORD,FORD F-350 SUPER DUTY PLATINUM CREW CAB DIESEL 4X4
7.3,2020,FORD,FORD F-350 SUPER DUTY KING RANCH TREMOR CREW CAB 4X4
8.3,2015,FORD,FORD F-450 SUPER DUTY PLATINUM CREW CAB DIESEL DUALLY 4X4
8.0,2017,FORD,FORD F-450 SUPER DUTY KING RANCH DIESEL DUALLY 4X4
17.6,2012,FORD,FORD F-650 SUPER DUTY CREW CAB  DUMP TRUCK
4.9,2008,FORD,FORD FALCON XR6 TURBO SEDAN
10.1,1987,FORD,FORD FESTIVA L
9.9,1989,FORD,FORD FIESTA XR2
10.8,2005,FORD,FORD FIESTA DIESEL
6.7,2008,FORD,FORD FIESTA ST MOUNTUNE
7.6,2008,FORD,FORD FIESTA ST500
14.4,2009,FORD,FORD FIESTA DIESEL
12.9,2009,FORD,FORD FIESTA 1.25
7.6,2009,FORD,FORD FIESTA ZETEC-S MOUNTUNE EDITION
13.4,2009,FORD,FORD FIESTA 1.4I STYLE+
11.9,2010,FORD,FORD FIESTA ECONETIC DIESEL HATCHBACK
7.9,2011,FORD,FORD FIESTA S 1600 HATCHBACK
9.1,2011,FORD,FORD FIESTA SES HATCHBACK
9.5,2011,FORD,FORD FIESTA SES SEDAN
9.2,2012,FORD,FORD FIESTA SEL SEDAN
12.5,2013,FORD,FORD FIESTA TITANIUM ECONETIC HATCHBACK
6.2,2014,FORD,FORD FIESTA ST MOUNTUNE
9.7,2014,FORD,FORD FIESTA ECOBOOST HATCHBACK
6.6,2014,FORD,FORD FIESTA ST
9.5,2014,FORD,FORD FIESTA SE SEDAN
9.4,2014,FORD,FORD FIESTA 1.0T ECOBOOST HATCHBACK
8.6,2015,FORD,FORD FIESTA 1.0T ECOBOOST SEDAN
8.7,2016,FORD,FORD FIESTA SE HATCHBACK
6.9,2017,FORD,FORD FIESTA ST
6.5,2017,FORD,FORD FIESTA ST200
9.1,2018,FORD,FORD FIESTA ACTIVE
6.3,2020,FORD,FORD FIESTA ST
8.3,2009,FORD,FORD FLEX LIMITED AWD
6.0,2011,FORD,FORD FLEX TITANIUM AWD
5.7,2013,FORD,FORD FLEX LIMITED AWD
6.2,2016,FORD,FORD FLEX LIMITED AWD
