0_60_time,year,manufacturer,model
4.5,2010,SUBARU,SUBARU IMPREZA WRX PREMIUM SPT HATCHBACK
4.8,2010,SUBARU,SUBARU IMPREZA WRX STI SE HATCHBACK
5.2,2011,SUBARU,SUBARU IMPREZA WRX STI LIMITED
4.9,2011,SUBARU,SUBARU IMPREZA WRX PREMIUM
5.0,2011,SUBARU,SUBARU IMPREZA WRX STI
4.8,2011,SUBARU,SUBARU IMPREZA WRX STI TS
5.0,2011,SUBARU,SUBARU IMPREZA WRX STI HATCHBACK
4.8,2012,SUBARU,SUBARU IMPREZA WRX STI 320R
4.7,2013,SUBARU,SUBARU IMPREZA WRX SE
4.9,2015,SUBARU,SUBARU WRX PREMIUM (MANUAL)
5.6,2015,SUBARU,SUBARU WRX PREMIUM (CVT)
4.8,2015,SUBARU,SUBARU WRX STI
4.6,2015,SUBARU,SUBARU WRX STI LAUNCH EDITION
4.7,2016,SUBARU,SUBARU WRX STI LIMITED
5.2,2018,SUBARU,SUBARU WRX STI
5.5,2018,SUBARU,SUBARU WRX PREMIUM
4.6,2019,SUBARU,SUBARU WRX STI S209
6.0,2020,SUBARU,SUBARU WRX STI SERIES.WHITE
5.6,2020,SUBARU,SUBARU WRX SERIES.WHITE
10.3,1985,SUBARU,SUBARU XT 4WD TURBO
9.5,1986,SUBARU,SUBARU XT 4WD TURBO
9.8,1988,SUBARU,SUBARU XT6 4WD
9.1,1989,SUBARU,SUBARU XT6 4WD
