0_60_time,year,manufacturer,model
6.1,2021,HYUNDAI,HYUNDAI SANTA FE CALLIGRAPHY HTRAC
11.6,1991,HYUNDAI,HYUNDAI SCOUPE LS
8.2,1993,HYUNDAI,HYUNDAI SCOUPE TURBO
9.9,1990,HYUNDAI,HYUNDAI SONATA GLS
9.7,1995,HYUNDAI,HYUNDAI SONATA GLS
9.3,1997,HYUNDAI,HYUNDAI SONATA V6
10.3,2000,HYUNDAI,HYUNDAI SONATA GLS
8.6,2002,HYUNDAI,HYUNDAI SONATA GLS
8.6,2003,HYUNDAI,HYUNDAI SONATA GLS
6.8,2006,HYUNDAI,HYUNDAI SONATA LX
6.8,2009,HYUNDAI,HYUNDAI SONATA V6
8.7,2009,HYUNDAI,HYUNDAI SONATA 2.4L
9.2,2011,HYUNDAI,HYUNDAI SONATA HYBRID
6.2,2011,HYUNDAI,HYUNDAI SONATA SE 2.0T
7.8,2011,HYUNDAI,HYUNDAI SONATA SE
6.7,2012,HYUNDAI,HYUNDAI SONATA 2.0T
8.2,2012,HYUNDAI,HYUNDAI SONATA GLS
8.1,2013,HYUNDAI,HYUNDAI SONATA HYBRID
6.4,2014,HYUNDAI,HYUNDAI SONATA LIMITED 2.0T
8.1,2015,HYUNDAI,HYUNDAI SONATA 2.4L
6.9,2015,HYUNDAI,HYUNDAI SONATA ECO
8.1,2016,HYUNDAI,HYUNDAI SONATA HYBRID
7.2,2016,HYUNDAI,HYUNDAI SONATA SPORT 2.0T
7.6,2017,HYUNDAI,HYUNDAI SONATA PLUG-IN HYBRID
6.9,2018,HYUNDAI,HYUNDAI SONATA LIMITED 2.0T
7.4,2018,HYUNDAI,HYUNDAI SONATA SEL
7.3,2020,HYUNDAI,HYUNDAI SONATA LIMITED
5.1,2021,HYUNDAI,HYUNDAI SONATA N LINE
7.8,2021,HYUNDAI,HYUNDAI SONATA 1.6T SEL PLUS
8.2,1998,HYUNDAI,HYUNDAI TIBURON FX
4.3,1998,HYUNDAI,HYUNDAI TIBURON PIKES PEAK RALLY CAR
7.8,2000,HYUNDAI,HYUNDAI TIBURON
