0_60_time,year,manufacturer,model
8.0,2006,VOLKSWAGEN,VOLKSWAGEN GOLF GT 2.0 TDI 170
9.5,2007,VOLKSWAGEN,VOLKSWAGEN GOLF ESTATE 2.0 TDI
9.1,2008,VOLKSWAGEN,VOLKSWAGEN GOLF 1.4
5.4,2008,VOLKSWAGEN,VOLKSWAGEN GOLF R32
3.5,2008,VOLKSWAGEN,HPA MOTORSPORTS VW GOLF  R32 (MANUAL)
10.9,2009,VOLKSWAGEN,VOLKSWAGEN GOLF 1.6 TDI BLUEMOTION
9.4,2009,VOLKSWAGEN,VOLKSWAGEN GOLF 1.4 TSI 122 SE
9.6,2010,VOLKSWAGEN,VOLKSWAGEN GOLF SE 1.4 ESTATE
5.6,2010,VOLKSWAGEN,VOLKSWAGEN GOLF R (MANUAL)
5.4,2010,VOLKSWAGEN,VOLKSWAGEN GOLF R
7.9,2010,VOLKSWAGEN,VOLKSWAGEN GOLF TDI 2-DOOR
7.9,2010,VOLKSWAGEN,VOLKSWAGEN GOLF GTD
8.0,2010,VOLKSWAGEN,VOLKSWAGEN GOLF TDI
8.1,2010,VOLKSWAGEN,VOLKSWAGEN GOLF
7.3,2010,VOLKSWAGEN,VOLKSWAGEN GOLF 2-DOOR (MANUAL)
7.5,2010,VOLKSWAGEN,VOLKSWAGEN GOLF TSI SUPERCHARGED
6.3,2011,VOLKSWAGEN,VOLKSWAGEN GOLF CABRIOLET
8.3,2012,VOLKSWAGEN,VOLKSWAGEN GOLF 1.4 TSI CABRIOLET
5.7,2012,VOLKSWAGEN,VOLKSWAGEN GOLF R
7.0,2012,VOLKSWAGEN,VOLKSWAGEN GOLF GTD 2-DOOR
11.5,2013,VOLKSWAGEN,VOLKSWAGEN GOLF BLUE-E-MOTION ELECTRIC CAR
8.3,2013,VOLKSWAGEN,VOLKSWAGEN GOLF 1.4 TSI ACT 140
10.0,2013,VOLKSWAGEN,VOLKSWAGEN GOLF TSI S
10.5,2013,VOLKSWAGEN,VOLKSWAGEN GOLF TDI 1.6 S
6.3,2013,VOLKSWAGEN,VOLKSWAGEN GOLF R CABRIOLET
7.0,2013,VOLKSWAGEN,VOLKSWAGEN GOLF GTD DIESEL
9.4,2014,VOLKSWAGEN,VOLKSWAGEN GOLF BLUEMOTION TSI
4.9,2015,VOLKSWAGEN,VOLKSWAGEN GOLF R ESTATE
10.8,2015,VOLKSWAGEN,VOLKSWAGEN GOLF SE 1.6 TDI 105 ESTATE
4.5,2015,VOLKSWAGEN,VOLKSWAGEN GOLF R
9.1,2015,VOLKSWAGEN,VOLKSWAGEN E-GOLF SEL PREMIUM
8.6,2015,VOLKSWAGEN,VOLKSWAGEN GOLF TDI SE (MANUAL)
7.5,2015,VOLKSWAGEN,VOLKSWAGEN GOLF SPORTWAGEN TSI
7.8,2015,VOLKSWAGEN,VOLKSWAGEN GOLF TDI SEL
7.5,2015,VOLKSWAGEN,VOLKSWAGEN GOLF TSI
6.7,2015,VOLKSWAGEN,VOLKSWAGEN GOLF TSI 1.8T (MANUAL)
6.5,2015,VOLKSWAGEN,VOLKSWAGEN GOLF PLUG-IN HYBRID GTE
8.4,2015,VOLKSWAGEN,VOLKSWAGEN GOLF SPORTWAGEN  TDI SEL
9.4,2016,VOLKSWAGEN,VOLKSWAGEN E-GOLF SE
7.8,2016,VOLKSWAGEN,VOLKSWAGEN GOLF GTD ESTATE
7.3,2016,VOLKSWAGEN,VOLKSWAGEN GOLF SPORTWAGEN TSI S
5.1,2016,VOLKSWAGEN,VOLKSWAGEN GOLF R (MANUAL)
7.4,2017,VOLKSWAGEN,VOLKSWAGEN GOLF ALLTRACK TSI SE 4MOTION
6.6,2017,VOLKSWAGEN,VOLKSWAGEN GOLF TSI WOLFSBURG (MANUAL)
8.5,2017,VOLKSWAGEN,VOLKSWAGEN E-GOLF SEL PREMIUM
7.3,2017,VOLKSWAGEN,VOLKSWAGEN GOLF TSI WOLFSBURG
7.0,2017,VOLKSWAGEN,VOLKSWAGEN GOLF SPORTWAGEN TSI S 4MOTION
7.2,2017,VOLKSWAGEN,VOLKSWAGEN GOLF ALLTRACK TSI SEL 4MOTION
4.4,2017,VOLKSWAGEN,VOLKSWAGEN GOLF R
8.3,2017,VOLKSWAGEN,VOLKSWAGEN GOLF TDI
6.7,2018,VOLKSWAGEN,VOLKSWAGEN GOLF ALLTRACK TSI SE 4MOTION (MANUAL)
4.9,2018,VOLKSWAGEN,VOLKSWAGEN GOLF R (MANUAL)
7.6,2019,VOLKSWAGEN,VOLKSWAGEN GOLF S
7.6,2019,VOLKSWAGEN,VOLKSWAGEN GOLF SE (MANUAL)
7.7,2019,VOLKSWAGEN,VOLKSWAGEN GOLF SE
7.7,2020,VOLKSWAGEN,VOLKSWAGEN GOLF TSI
5.1,2022,VOLKSWAGEN,VOLKSWAGEN GOLF R (MANUAL)
4.0,2022,VOLKSWAGEN,VOLKSWAGEN GOLF R
8.7,1981,VOLKSWAGEN,VOLKSWAGEN GTI 3-DOOR
8.9,1985,VOLKSWAGEN,VOLKSWAGEN GTI
7.2,1985,VOLKSWAGEN,CALLAWAY VOLKSWAGEN GTI STAGE II TURBO 3-DOOR
8.5,1987,VOLKSWAGEN,VOLKSWAGEN GTI 16V
8.4,1988,VOLKSWAGEN,VOLKSWAGEN GTI 16V
10.2,1990,VOLKSWAGEN,VOLKSWAGEN GTI WOLFSBURG
8.3,1991,VOLKSWAGEN,VOLKSWAGEN GTI
6.9,1995,VOLKSWAGEN,VOLKSWAGEN GTI VR6
6.9,1996,VOLKSWAGEN,VOLKSWAGEN GTI VR6
9.0,1996,VOLKSWAGEN,VOLKSWAGEN GTI
6.9,1997,VOLKSWAGEN,VOLKSWAGEN GTI VR6
7.8,2000,VOLKSWAGEN,NEUSPEED VOLKSWAGEN GTI
7.2,2000,VOLKSWAGEN,VOLKSWAGEN GTI GLS 1.8T
7.6,2000,VOLKSWAGEN,VOLKSWAGEN GTI GLX VR6
7.2,2000,VOLKSWAGEN,VOLKSWAGEN GTI VR6
9.8,2000,VOLKSWAGEN,VOLKSWAGEN GTI
6.5,2002,VOLKSWAGEN,VOLKSWAGEN GTI 1.8T 25TH ANNIVERSARY
6.5,2002,VOLKSWAGEN,VOLKSWAGEN GTI 1.8T
6.4,2004,VOLKSWAGEN,VOLKSWAGEN GTI 1.8T (MANUAL)
7.9,2004,VOLKSWAGEN,VOLKSWAGEN GTI 1.8T
6.1,2004,VOLKSWAGEN,OETTINGER PERFORMANCE VW GTI
6.4,2005,VOLKSWAGEN,VOLKSWAGEN GTI
6.4,2006,VOLKSWAGEN,VOLKSWAGEN GTI 3-DOOR (MANUAL)
