0_60_time,year,manufacturer,model
9.9,1971,MAZDA,MAZDA RX-2 COUPE
9.5,1972,MAZDA,MAZDA RX-2 COUPE
12.0,1972,MAZDA,MAZDA RX-2 SEDAN
10.9,1972,MAZDA,MAZDA RX-3 COUPE
11.0,1972,MAZDA,MAZDA RX-3 WAGON
9.3,1974,MAZDA,MAZDA RX-4 COUPE
11.7,1975,MAZDA,MAZDA RX-4 WAGON
9.0,1978,MAZDA,MAZDA RX-7
8.8,1979,MAZDA,MAZDA RX-7 GS
9.5,1981,MAZDA,MAZDA RX-7 GSL
9.6,1982,MAZDA,MAZDA RX-7 GSL
9.4,1983,MAZDA,MAZDA RX-7 GS
7.7,1984,MAZDA,MAZDA RX-7 GSL-SE
9.8,1985,MAZDA,MAZDA RX-7 GSL
8.1,1986,MAZDA,MAZDA RX-7 GXL
6.5,1987,MAZDA,MAZDA RX-7 TURBO
9.6,1988,MAZDA,MAZDA RX-7 CONVERTIBLE
8.4,1989,MAZDA,MAZDA RX-7 GTU
7.7,1989,MAZDA,MAZDA RX-7 GTUS
6.6,1989,MAZDA,MAZDA RX-7 TURBO
8.5,1990,MAZDA,MAZDA RX-7 GTU
6.0,1990,MAZDA,MAZDA RX-7 TURBO II
8.7,1991,MAZDA,MAZDA RX-7 CONVERTIBLE
6.9,1991,MAZDA,MAZDA RX-7
5.4,1993,MAZDA,MAZDA RX-7
5.1,1993,MAZDA,MAZDA RX-7 R1
4.5,1993,MAZDA,PETER FARRELL SUPERCARS RX-7 SE
5.2,1994,MAZDA,MAZDA RX-7
5.9,1994,MAZDA,MAZDA RX-7 TOURING
5.3,1995,MAZDA,MAZDA RX-7 R2
5.9,2004,MAZDA,MAZDA RX-8
4.9,2006,MAZDA,"ROTECH, PERFORMANCE RX-8 TURBO"
9.7,2007,MAZDA,MAZDA RX-8 HYDROGEN RE
6.5,2007,MAZDA,MAZDA RX-8 GRAND TOURING
6.5,2009,MAZDA,MAZDA RX-8 R3
5.5,2007,MAZDA,MAZDASPEED3 GRAND TOURING
5.5,2009,MAZDA,MAZDASPEED3 GRAND TOURING
5.4,2010,MAZDA,MAZDASPEED3 SPORT
5.8,2006,MAZDA,MAZDASPEED6 GRAND TOURING
5.4,2007,MAZDA,MAZDASPEED6 SPORT
8.2,2001,MAZDA,MAZDA TRIBUTE LX V6
8.5,2001,MAZDA,MAZDA TRIBUTE ES V6
8.0,2011,MAZDA,MAZDA TRIBUTE S GRAND TOURING
