0_60_time,year,manufacturer,model
8.2,1989,NISSAN,NISSAN MAXIMA SE (MANUAL)
8.0,1991,NISSAN,NISSAN MAXIMA SE (MANUAL)
6.6,1992,NISSAN,NISSAN MAXIMA SE (MANUAL)
8.6,1994,NISSAN,NISSAN MAXIMA SE
7.6,1995,NISSAN,NISSAN MAXIMA GXE
6.5,1995,NISSAN,NISSAN MAXIMA SE (MANUAL)
7.0,1997,NISSAN,NISSAN MAXIMA SE
8.0,2000,NISSAN,NISSAN MAXIMA GXE
6.7,2000,NISSAN,NISSAN MAXIMA SE (MANUAL)
5.9,2002,NISSAN,NISSAN MAXIMA SE (MANUAL)
6.3,2004,NISSAN,NISSAN MAXIMA 3.5 SE (MANUAL)
6.3,2004,NISSAN,NISSAN MAXIMA 3.5 SE
6.3,2005,NISSAN,NISSAN MAXIMA 3.5 SE (MANUAL)
5.9,2009,NISSAN,NISSAN MAXIMA SV
5.9,2010,NISSAN,NISSAN MAXIMA SV
5.8,2011,NISSAN,NISSAN MAXIMA SV
5.8,2012,NISSAN,NISSAN MAXIMA S
5.8,2013,NISSAN,NISSAN MAXIMA SV
5.7,2016,NISSAN,NISSAN MAXIMA PLATINUM
5.9,2016,NISSAN,NISSAN MAXIMA SR
5.7,2017,NISSAN,NISSAN MAXIMA PLATINUM
5.8,2019,NISSAN,NISSAN MAXIMA PLATINUM
13.2,2011,NISSAN,NISSAN MICRA 1.2 ACENTA
10.9,2012,NISSAN,NISSAN MICRA DIG-S PURE DRIVE
10.9,2013,NISSAN,NISSAN MICRA DIG-S TEKNA
11.7,2017,NISSAN,NISSAN MICRA 1.0T
11.5,2017,NISSAN,NISSAN MICRA 1.5 DCI
7.2,2003,NISSAN,NISSAN MURANO AWD
7.2,2009,NISSAN,NISSAN MURANO SL
7.0,2009,NISSAN,NISSAN MURANO SL AWD
7.0,2010,NISSAN,NISSAN MURANO SL AWD
10.1,2010,NISSAN,NISSAN MURANO 2.5 D DIESEL AWD
7.8,2011,NISSAN,NISSAN MURANO CROSSCABRIOLET
7.2,2015,NISSAN,NISSAN MURANO PLATINUM AWD
7.3,2018,NISSAN,NISSAN MURANO PLATINUM AWD
7.3,2019,NISSAN,NISSAN MURANO SL
10.4,2019,NISSAN,NISSAN NAVARA N-GUARD 2.3 DCI 4X4
10.3,2006,NISSAN,NISSAN NOTE 1.6I
13.0,2011,NISSAN,NISSAN NOTE 1.4 N-TEC
12.4,2012,NISSAN,NISSAN NOTE 1.5 DCI N-TEC+
11.5,2013,NISSAN,NISSAN NOTE 1.2 DIG-S
8.3,2012,NISSAN,NISSAN NV 2500 SV
9.9,2013,NISSAN,NISSAN NV 200 S
13.5,2015,NISSAN,NISSAN E-NV200 TEKNA RAPID
7.5,1991,NISSAN,NISSAN NX 2000
9.8,1993,NISSAN,NISSAN NX 1600
12.0,1990,NISSAN,NISSAN PATHFINDER SE 4X4
12.0,1991,NISSAN,NISSAN PATHFINDER SE 4X4
10.1,1996,NISSAN,NISSAN PATHFINDER SE 4X4 (MANUAL)
10.7,1997,NISSAN,NISSAN PATHFINDER SE 4X4
9.2,2001,NISSAN,NISSAN PATHFINDER LE 4X4
7.5,2005,NISSAN,NISSAN PATHFINDER SE OFF-ROAD 4X4
12.5,2009,NISSAN,NISSAN PATHFINDER 2.5 DCI DIESEL 4X4
7.2,2010,NISSAN,NISSAN PATHFINDER SE 4X4
7.3,2011,NISSAN,NISSAN PATHFINDER LE 4X4
7.2,2012,NISSAN,NISSAN PATHFINDER SV 4X4
7.3,2013,NISSAN,NISSAN PATHFINDER PLATINUM AWD
7.4,2013,NISSAN,NISSAN PATHFINDER SL
7.6,2014,NISSAN,NISSAN PATHFINDER HYBRID PLATINUM AWD
7.4,2016,NISSAN,NISSAN PATHFINDER PLATINUM AWD
7.4,2017,NISSAN,NISSAN PATHFINDER SV AWD
7.1,2022,NISSAN,NISSAN PATHFINDER PLATINUM
6.7,2022,NISSAN,NISSAN PATHFINDER SL
14.1,2005,NISSAN,NISSAN PATROL GR
14.6,2006,NISSAN,NISSAN PATROL 3.0 DI TREK
16.4,2010,NISSAN,NISSAN PIXO 1.0 ACENTA
13.5,2011,NISSAN,NISSAN PIXO 1.0 VISIA
12.7,1983,NISSAN,NISSAN PULSAR NX
10.1,1989,NISSAN,NISSAN PULSAR NX SE
7.4,2015,NISSAN,NISSAN PULSAR 1.6 DIG-T TEKNA
10.9,2007,NISSAN,NISSAN QASHQAI 2.0 TEKNA 4X4
9.7,2007,NISSAN,NISSAN QASHQAI 2.0 VISIA
10.5,2008,NISSAN,NISSAN QASHQAI 2.0 DCI VISIA 4X4
11.4,2009,NISSAN,NISSAN QASHQAI 1.6 VISIA
10.6,2010,NISSAN,NISSAN QASHQAI 2.0 DCI TEKNA 4X4
12.4,2011,NISSAN,NISSAN QASHQAI 1.5 DCI VISIA PUREDRIVE
11.5,2012,NISSAN,NISSAN QASHQAI 1.6 ACENTA
10.0,2013,NISSAN,NISSAN QASHQAI 1.6 360 DCI
11.5,2014,NISSAN,NISSAN QASHQAI 1.5 DCI TEKNA
10.5,2014,NISSAN,NISSAN QASHQAI 1.2 DIG-T ACENTA PREMIUM
8.8,2015,NISSAN,NISSAN QASHQAI 1.6 DIG-T 163
11.3,1993,NISSAN,NISSAN QUEST XE
11.3,1995,NISSAN,NISSAN QUEST GXE
11.2,1999,NISSAN,NISSAN QUEST GXE
11.5,2001,NISSAN,NISSAN QUEST SE
8.0,2004,NISSAN,NISSAN QUEST 3.5 SE
8.7,2008,NISSAN,NISSAN QUEST SL
7.9,2011,NISSAN,NISSAN QUEST LE
7.9,2014,NISSAN,NISSAN QUEST LE
8.2,2008,NISSAN,NISSAN ROGUE SL AWD
8.1,2008,NISSAN,NISSAN ROGUE SL
7.9,2010,NISSAN,NISSAN ROGUE S KROM
8.9,2014,NISSAN,NISSAN ROGUE SL AWD
8.7,2015,NISSAN,NISSAN ROGUE SV
9.0,2016,NISSAN,NISSAN ROGUE SL AWD
8.9,2017,NISSAN,NISSAN ROGUE HYBRID
9.4,2019,NISSAN,NISSAN ROGUE AWD
8.1,2021,NISSAN,NISSAN ROGUE PLATINUM
9.9,2017,NISSAN,NISSAN ROGUE SPORT SL AWD
9.8,2020,NISSAN,NISSAN ROGUE SPORT SL
11.5,1993,NISSAN,NISSAN SE V6 V6 KING CAB TRUCK
12.7,1982,NISSAN,NISSAN SENTRA XE HATCHBACK
14.9,1983,NISSAN,NISSAN SENTRA XE COUPE
13.4,1986,NISSAN,NISSAN SENTRA SE COUPE
11.7,1987,NISSAN,NISSAN SENTRA COUPE
13.2,1987,NISSAN,NISSAN SENTRA SE SPORT COUPE
9.5,1991,NISSAN,NISSAN SENTRA GXE
7.5,1992,NISSAN,NISSAN SENTRA SE-R COUPE
8.4,1992,NISSAN,NISSAN SENTRA E COUPE
7.5,1994,NISSAN,NISSAN SENTRA SE-R COUPE
10.9,1995,NISSAN,NISSAN SENTRA GLE
9.0,1995,NISSAN,NISSAN SENTRA GXE (MANUAL)
7.9,2000,NISSAN,NISSAN SENTRA SE
8.9,2000,NISSAN,NISSAN SENTRA GXE
7.9,2001,NISSAN,NISSAN SENTRA SE
7.3,2002,NISSAN,NISSAN SENTRA SE-R SPEC V
8.9,2003,NISSAN,NISSAN SENTRA GXE
7.3,2003,NISSAN,NISSAN SENTRA SE-R SPEC V
7.3,2004,NISSAN,NISSAN SENTRA SE-R NISMO S-TUNE
8.2,2007,NISSAN,NISSAN SENTRA 2.0 S (MANUAL)
6.4,2007,NISSAN,NISSAN SENTRA SE-R SPEC V
9.2,2007,NISSAN,NISSAN SENTRA 2.0 S
7.4,2007,NISSAN,NISSAN SENTRA SE-R
6.3,2010,NISSAN,NISSAN SENTRA SE-R SPEC V
9.4,2013,NISSAN,NISSAN SENTRA SL
8.3,2016,NISSAN,NISSAN SENTRA S (MANUAL)
9.7,2016,NISSAN,NISSAN SENTRA SL
7.1,2017,NISSAN,NISSAN SENTRA NISMO
7.0,2018,NISSAN,NISSAN SENTRA SR TURBO
8.6,2020,NISSAN,NISSAN SENTRA SR PREMIUM
8.5,2021,NISSAN,NISSAN SENTRA SR
5.5,1989,NISSAN,NISSAN SKYLINE GT-R (R31)
4.1,1991,NISSAN,NISSAN SKYLINE (R32)
4.8,1996,NISSAN,NISSAN SKYLINE (R33)
5.1,1999,NISSAN,NISSAN SKYLINE GT-R (R34)
3.9,1999,NISSAN,MOTOREX NISSAN SKYLINE GT-R (R34)
11.3,1983,NISSAN,NISSAN STANZA XE
11.8,1987,NISSAN,NISSAN STANZA GXE
8.2,1992,NISSAN,NISSAN STANZA SE
7.3,2004,NISSAN,NISSAN TITAN SE CREW CAB 4X4
7.1,2004,NISSAN,NISSAN TITAN KING CAB
7.1,2004,NISSAN,NISSAN TITAN SE CREW CAB
7.1,2005,NISSAN,NISSAN TITAN KING CAB
6.0,2005,NISSAN,STILLEN NISSAN TITAN KING CAB
7.1,2007,NISSAN,NISSAN TITAN SE CREW CAB
7.0,2007,NISSAN,NISSAN TITAN SE CREW CAB 4X4
7.1,2011,NISSAN,NISSAN TITAN SV CREW CAB 4X4
6.9,2012,NISSAN,NISSAN TITAN PRO-4X CREW CAB 4X4
7.1,2012,NISSAN,NISSAN TITAN SL CREW CAB 4X4
7.4,2016,NISSAN,NISSAN TITAN XD PLATINUM RESERVE CREW CAB 4X4
7.3,2016,NISSAN,NISSAN TITAN XD PRO-4X CREW CAB 4X4
9.3,2016,NISSAN,NISSAN TITAN XD PRO-4X CREW CAB DIESEL  4X4
9.3,2016,NISSAN,NISSAN TITAN XD PLATINUM RESERVE DIESEL CREW CAB 4X4
6.8,2017,NISSAN,NISSAN TITAN SL CREW CAB 4X4
6.9,2017,NISSAN,NISSAN TITAN PLATINUM RESERVE CREW CAB 4X4
9.3,2017,NISSAN,NISSAN TITAN XD PRO-4X DIESEL
6.0,2017,NISSAN,NISSAN TITAN SL CREW CAB
6.4,2017,NISSAN,NISSAN TITAN PRO-4X CREW CAB 4X4
5.9,2017,NISSAN,NISSAN TITAN SV SINGLE CAB 4X4
7.4,2020,NISSAN,NISSAN TITAN XD SL CREW CAB 4X4
9.7,2007,NISSAN,NISSAN VERSA 1.8 SL HATCHBACK
9.3,2007,NISSAN,NISSAN VERSA 1.8 SL HATCHBACK (MANUAL)
9.0,2008,NISSAN,NISSAN VERSA 1.8 S
9.0,2009,NISSAN,NISSAN VERSA 1.6
9.1,2010,NISSAN,NISSAN VERSA 1.8 SL HATCHBACK
9.8,2012,NISSAN,NISSAN VERSA 1.6 SL
10.2,2014,NISSAN,NISSAN VERSA NOTE SV HATCHBACK
9.5,2014,NISSAN,NISSAN VERSA NOTE S HATCHBACK
10.1,2015,NISSAN,NISSAN VERSA NOTE SR HATCHBACK
9.2,2017,NISSAN,NISSAN VERSA SV
10.0,2020,NISSAN,NISSAN VERSA SR
12.1,2007,NISSAN,NISSAN X-TRAIL 2.0 DCI 4X4
9.6,2009,NISSAN,NISSAN X-TRAIL 2.0 DCI 173 TEKNA
10.6,2014,NISSAN,NISSAN X-TRAIL 1.6 DCI 130 TEKNA AWD
9.4,2015,NISSAN,NISSAN X-TRAIL 1.6 DIG-T 163 TEKNA
9.4,2017,NISSAN,NISSAN X-TRAIL 2.0 DCI 177 TEKNA AWD
10.3,2020,NISSAN,NISSAN X-TRAIL 1.7 DCI AWD
10.5,2000,NISSAN,NISSAN XTERRA SE 4X4
10.5,2001,NISSAN,NISSAN XTERRA XE 4X4
7.0,2006,NISSAN,NISSAN XTERRA OFF-ROAD 4X4 (MANUAL)
7.4,2006,NISSAN,NISSAN XTERRA OFF-ROAD 4X4
7.4,2008,NISSAN,NISSAN XTERRA OFF-ROAD 4X4
7.3,2010,NISSAN,NISSAN XTERRA OFF-ROAD 4X4
